dept_id,sale_date,wm_yr_wk,weekday,store_id,state_id,cat_id,event_name_1,event_type_1,event_name_2,event_type_2,snap_TX,total_units_sold,total_revenue,average_selling_price
HOUSEHOLD_1,2015-06-03,11518,Wednesday,TX_2,TX,HOUSEHOLD,NULL,NULL,NULL,NULL,1,683,2483.82,3.64
FOODS_1,2015-06-03,11518,Wednesday,TX_3,TX,FOODS,NULL,NULL,NULL,NULL,1,358,1061.23,2.96
HOUSEHOLD_1,2015-06-03,11518,Wednesday,TX_3,TX,HOUSEHOLD,NULL,NULL,NULL,NULL,1,942,3074.08,3.26
FOODS_1,2015-06-04,11518,Thursday,TX_1,TX,FOODS,NBAFinalsStart,Sporting,NULL,NULL,0,258,682.64,2.65
HOUSEHOLD_1,2015-06-04,11518,Thursday,TX_1,TX,HOUSEHOLD,NBAFinalsStart,Sporting,NULL,NULL,0,634,2473.94,3.90
FOODS_1,2015-06-04,11518,Thursday,TX_2,TX,FOODS,NBAFinalsStart,Sporting,NULL,NULL,0,237,684.11,2.89
HOUSEHOLD_1,2015-06-04,11518,Thursday,TX_2,TX,HOUSEHOLD,NBAFinalsStart,Sporting,NULL,NULL,0,612,2556.49,4.18
FOODS_1,2015-06-04,11518,Thursday,TX_3,TX,FOODS,NBAFinalsStart,Sporting,NULL,NULL,0,230,642.41,2.79
HOUSEHOLD_1,2015-06-04,11518,Thursday,TX_3,TX,HOUSEHOLD,NBAFinalsStart,Sporting,NULL,NULL,0,847,2709.39,3.20
FOODS_1,2015-06-05,11518,Friday,TX_1,TX,FOODS,NULL,NULL,NULL,NULL,1,254,631.05,2.48
HOUSEHOLD_1,2015-06-05,11518,Friday,TX_1,TX,HOUSEHOLD,NULL,NULL,NULL,NULL,1,709,2808.85,3.96
FOODS_1,2015-06-05,11518,Friday,TX_2,TX,FOODS,NULL,NULL,NULL,NULL,1,255,775.80,3.04
HOUSEHOLD_1,2015-06-05,11518,Friday,TX_2,TX,HOUSEHOLD,NULL,NULL,NULL,NULL,1,675,2640.84,3.91
FOODS_1,2015-06-05,11518,Friday,TX_3,TX,FOODS,NULL,NULL,NULL,NULL,1,282,716.40,2.54
HOUSEHOLD_1,2015-06-05,11518,Friday,TX_3,TX,HOUSEHOLD,NULL,NULL,NULL,NULL,1,969,3516.29,3.63
FOODS_1,2015-06-06,11519,Saturday,TX_1,TX,FOODS,NULL,NULL,NULL,NULL,1,272,662.45,2.44
HOUSEHOLD_1,2015-06-06,11519,Saturday,TX_1,TX,HOUSEHOLD,NULL,NULL,NULL,NULL,1,917,3273.25,3.57
FOODS_1,2015-06-06,11519,Saturday,TX_2,TX,FOODS,NULL,NULL,NULL,NULL,1,299,792.21,2.65
HOUSEHOLD_1,2015-06-06,11519,Saturday,TX_2,TX,HOUSEHOLD,NULL,NULL,NULL,NULL,1,803,3126.76,3.89
FOODS_1,2015-06-06,11519,Saturday,TX_3,TX,FOODS,NULL,NULL,NULL,NULL,1,248,685.58,2.76
HOUSEHOLD_1,2015-06-06,11519,Saturday,TX_3,TX,HOUSEHOLD,NULL,NULL,NULL,NULL,1,902,3067.25,3.40
FOODS_1,2015-06-07,11519,Sunday,TX_1,TX,FOODS,NULL,NULL,NULL,NULL,1,276,735.87,2.67
HOUSEHOLD_1,2015-06-07,11519,Sunday,TX_1,TX,HOUSEHOLD,NULL,NULL,NULL,NULL,1,953,3529.39,3.70
FOODS_1,2015-06-07,11519,Sunday,TX_2,TX,FOODS,NULL,NULL,NULL,NULL,1,281,675.27,2.40
HOUSEHOLD_1,2015-06-07,11519,Sunday,TX_2,TX,HOUSEHOLD,NULL,NULL,NULL,NULL,1,856,3563.05,4.16
FOODS_1,2015-06-07,11519,Sunday,TX_3,TX,FOODS,NULL,NULL,NULL,NULL,1,237,595.94,2.51
HOUSEHOLD_1,2015-06-07,11519,Sunday,TX_3,TX,HOUSEHOLD,NULL,NULL,NULL,NULL,1,1045,3865.75,3.70
FOODS_1,2015-06-08,11519,Monday,TX_1,TX,FOODS,NULL,NULL,NULL,NULL,0,233,584.51,2.51
HOUSEHOLD_1,2015-06-08,11519,Monday,TX_1,TX,HOUSEHOLD,NULL,NULL,NULL,NULL,0,620,2281.10,3.68
FOODS_1,2015-06-08,11519,Monday,TX_2,TX,FOODS,NULL,NULL,NULL,NULL,0,237,622.00,2.62
HOUSEHOLD_1,2015-06-08,11519,Monday,TX_2,TX,HOUSEHOLD,NULL,NULL,NULL,NULL,0,697,2740.94,3.93
FOODS_1,2015-06-08,11519,Monday,TX_3,TX,FOODS,NULL,NULL,NULL,NULL,0,228,643.95,2.82
HOUSEHOLD_1,2015-06-08,11519,Monday,TX_3,TX,HOUSEHOLD,NULL,NULL,NULL,NULL,0,873,2852.11,3.27
FOODS_1,2015-06-09,11519,Tuesday,TX_1,TX,FOODS,NULL,NULL,NULL,NULL,1,222,624.83,2.81
HOUSEHOLD_1,2015-06-09,11519,Tuesday,TX_1,TX,HOUSEHOLD,NULL,NULL,NULL,NULL,1,655,2610.05,3.98
FOODS_1,2015-06-09,11519,Tuesday,TX_2,TX,FOODS,NULL,NULL,NULL,NULL,1,208,613.91,2.95
HOUSEHOLD_1,2015-06-09,11519,Tuesday,TX_2,TX,HOUSEHOLD,NULL,NULL,NULL,NULL,1,615,2368.33,3.85
FOODS_1,2015-06-09,11519,Tuesday,TX_3,TX,FOODS,NULL,NULL,NULL,NULL,1,219,666.63,3.04
HOUSEHOLD_1,2015-06-09,11519,Tuesday,TX_3,TX,HOUSEHOLD,NULL,NULL,NULL,NULL,1,743,2584.63,3.48
FOODS_1,2015-06-10,11519,Wednesday,TX_1,TX,FOODS,NULL,NULL,NULL,NULL,0,246,730.32,2.97
HOUSEHOLD_1,2015-06-10,11519,Wednesday,TX_1,TX,HOUSEHOLD,NULL,NULL,NULL,NULL,0,657,2537.93,3.86
FOODS_1,2015-06-10,11519,Wednesday,TX_2,TX,FOODS,NULL,NULL,NULL,NULL,0,204,577.41,2.83
HOUSEHOLD_1,2015-06-10,11519,Wednesday,TX_2,TX,HOUSEHOLD,NULL,NULL,NULL,NULL,0,760,2836.25,3.73
FOODS_1,2015-06-10,11519,Wednesday,TX_3,TX,FOODS,NULL,NULL,NULL,NULL,0,166,435.80,2.63
HOUSEHOLD_1,2015-06-10,11519,Wednesday,TX_3,TX,HOUSEHOLD,NULL,NULL,NULL,NULL,0,745,2570.29,3.45
FOODS_1,2015-06-11,11519,Thursday,TX_1,TX,FOODS,NULL,NULL,NULL,NULL,1,254,633.73,2.50
HOUSEHOLD_1,2015-06-11,11519,Thursday,TX_1,TX,HOUSEHOLD,NULL,NULL,NULL,NULL,1,660,2318.03,3.51
FOODS_1,2015-06-11,11519,Thursday,TX_2,TX,FOODS,NULL,NULL,NULL,NULL,1,285,751.43,2.64
HOUSEHOLD_1,2015-06-11,11519,Thursday,TX_2,TX,HOUSEHOLD,NULL,NULL,NULL,NULL,1,579,2296.91,3.97
FOODS_1,2015-06-11,11519,Thursday,TX_3,TX,FOODS,NULL,NULL,NULL,NULL,1,299,1022.20,3.42
HOUSEHOLD_1,2015-06-11,11519,Thursday,TX_3,TX,HOUSEHOLD,NULL,NULL,NULL,NULL,1,725,2732.80,3.77
FOODS_1,2015-06-12,11519,Friday,TX_1,TX,FOODS,NULL,NULL,NULL,NULL,1,278,743.25,2.67
HOUSEHOLD_1,2015-06-12,11519,Friday,TX_1,TX,HOUSEHOLD,NULL,NULL,NULL,NULL,1,732,2380.50,3.25
FOODS_1,2015-06-12,11519,Friday,TX_2,TX,FOODS,NULL,NULL,NULL,NULL,1,319,817.72,2.56
HOUSEHOLD_1,2015-06-12,11519,Friday,TX_2,TX,HOUSEHOLD,NULL,NULL,NULL,NULL,1,706,2836.82,4.02
FOODS_1,2015-06-12,11519,Friday,TX_3,TX,FOODS,NULL,NULL,NULL,NULL,1,287,863.32,3.01
HOUSEHOLD_1,2015-06-12,11519,Friday,TX_3,TX,HOUSEHOLD,NULL,NULL,NULL,NULL,1,803,2741.71,3.41
FOODS_1,2015-06-13,11520,Saturday,TX_1,TX,FOODS,NULL,NULL,NULL,NULL,1,352,887.62,2.52
HOUSEHOLD_1,2015-06-13,11520,Saturday,TX_1,TX,HOUSEHOLD,NULL,NULL,NULL,NULL,1,837,3095.98,3.70
FOODS_1,2015-06-13,11520,Saturday,TX_2,TX,FOODS,NULL,NULL,NULL,NULL,1,304,828.98,2.73
HOUSEHOLD_1,2015-06-13,11520,Saturday,TX_2,TX,HOUSEHOLD,NULL,NULL,NULL,NULL,1,845,3377.78,4.00
FOODS_1,2015-06-13,11520,Saturday,TX_3,TX,FOODS,NULL,NULL,NULL,NULL,1,331,885.37,2.67
HOUSEHOLD_1,2015-06-13,11520,Saturday,TX_3,TX,HOUSEHOLD,NULL,NULL,NULL,NULL,1,1024,3420.85,3.34
FOODS_1,2015-06-14,11520,Sunday,TX_1,TX,FOODS,NULL,NULL,NULL,NULL,0,308,842.20,2.73
HOUSEHOLD_1,2015-06-14,11520,Sunday,TX_1,TX,HOUSEHOLD,NULL,NULL,NULL,NULL,0,885,3490.09,3.94
FOODS_1,2015-06-14,11520,Sunday,TX_2,TX,FOODS,NULL,NULL,NULL,NULL,0,260,741.84,2.85
HOUSEHOLD_1,2015-06-14,11520,Sunday,TX_2,TX,HOUSEHOLD,NULL,NULL,NULL,NULL,0,925,3743.79,4.05
FOODS_1,2015-06-14,11520,Sunday,TX_3,TX,FOODS,NULL,NULL,NULL,NULL,0,271,761.28,2.81
HOUSEHOLD_1,2015-06-14,11520,Sunday,TX_3,TX,HOUSEHOLD,NULL,NULL,NULL,NULL,0,907,3254.78,3.59
FOODS_1,2015-06-15,11520,Monday,TX_1,TX,FOODS,NULL,NULL,NULL,NULL,1,408,1001.99,2.46
HOUSEHOLD_1,2015-06-15,11520,Monday,TX_1,TX,HOUSEHOLD,NULL,NULL,NULL,NULL,1,732,2927.44,4.00
FOODS_1,2015-06-15,11520,Monday,TX_2,TX,FOODS,NULL,NULL,NULL,NULL,1,364,1003.44,2.76
HOUSEHOLD_1,2015-06-15,11520,Monday,TX_2,TX,HOUSEHOLD,NULL,NULL,NULL,NULL,1,818,3400.46,4.16
FOODS_1,2015-06-15,11520,Monday,TX_3,TX,FOODS,NULL,NULL,NULL,NULL,1,338,850.47,2.52
HOUSEHOLD_1,2015-06-15,11520,Monday,TX_3,TX,HOUSEHOLD,NULL,NULL,NULL,NULL,1,1010,3566.82,3.53
FOODS_1,2015-06-16,11520,Tuesday,TX_1,TX,FOODS,NBAFinalsEnd,Sporting,NULL,NULL,0,212,553.23,2.61
HOUSEHOLD_1,2015-06-16,11520,Tuesday,TX_1,TX,HOUSEHOLD,NBAFinalsEnd,Sporting,NULL,NULL,0,619,2109.48,3.41
FOODS_1,2015-06-16,11520,Tuesday,TX_2,TX,FOODS,NBAFinalsEnd,Sporting,NULL,NULL,0,161,539.51,3.35
HOUSEHOLD_1,2015-06-16,11520,Tuesday,TX_2,TX,HOUSEHOLD,NBAFinalsEnd,Sporting,NULL,NULL,0,382,1503.45,3.94
FOODS_1,2015-06-16,11520,Tuesday,TX_3,TX,FOODS,NBAFinalsEnd,Sporting,NULL,NULL,0,248,700.63,2.83
HOUSEHOLD_1,2015-06-16,11520,Tuesday,TX_3,TX,HOUSEHOLD,NBAFinalsEnd,Sporting,NULL,NULL,0,594,1809.79,3.05
FOODS_1,2015-06-17,11520,Wednesday,TX_1,TX,FOODS,NULL,NULL,NULL,NULL,0,277,718.48,2.59
HOUSEHOLD_1,2015-06-17,11520,Wednesday,TX_1,TX,HOUSEHOLD,NULL,NULL,NULL,NULL,0,660,2263.93,3.43
FOODS_1,2015-06-17,11520,Wednesday,TX_2,TX,FOODS,NULL,NULL,NULL,NULL,0,208,589.52,2.83
HOUSEHOLD_1,2015-06-17,11520,Wednesday,TX_2,TX,HOUSEHOLD,NULL,NULL,NULL,NULL,0,446,1868.46,4.19
FOODS_1,2015-06-17,11520,Wednesday,TX_3,TX,FOODS,NULL,NULL,NULL,NULL,0,280,752.45,2.69
HOUSEHOLD_1,2015-06-17,11520,Wednesday,TX_3,TX,HOUSEHOLD,NULL,NULL,NULL,NULL,0,728,2223.49,3.05
FOODS_1,2015-06-18,11520,Thursday,TX_1,TX,FOODS,"Ramadan starts",Religious,NULL,NULL,0,300,834.77,2.78
HOUSEHOLD_1,2015-06-18,11520,Thursday,TX_1,TX,HOUSEHOLD,"Ramadan starts",Religious,NULL,NULL,0,648,2165.04,3.34
FOODS_1,2015-06-18,11520,Thursday,TX_2,TX,FOODS,"Ramadan starts",Religious,NULL,NULL,0,245,740.69,3.02
HOUSEHOLD_1,2015-06-18,11520,Thursday,TX_2,TX,HOUSEHOLD,"Ramadan starts",Religious,NULL,NULL,0,634,2607.53,4.11
FOODS_1,2015-06-18,11520,Thursday,TX_3,TX,FOODS,"Ramadan starts",Religious,NULL,NULL,0,333,1012.20,3.04
HOUSEHOLD_1,2015-06-18,11520,Thursday,TX_3,TX,HOUSEHOLD,"Ramadan starts",Religious,NULL,NULL,0,826,2566.56,3.11
FOODS_1,2015-06-19,11520,Friday,TX_1,TX,FOODS,NULL,NULL,NULL,NULL,0,277,777.58,2.81
HOUSEHOLD_1,2015-06-19,11520,Friday,TX_1,TX,HOUSEHOLD,NULL,NULL,NULL,NULL,0,716,2463.15,3.44
FOODS_1,2015-06-19,11520,Friday,TX_2,TX,FOODS,NULL,NULL,NULL,NULL,0,292,864.08,2.96
HOUSEHOLD_1,2015-06-19,11520,Friday,TX_2,TX,HOUSEHOLD,NULL,NULL,NULL,NULL,0,651,2535.49,3.89
FOODS_1,2015-06-19,11520,Friday,TX_3,TX,FOODS,NULL,NULL,NULL,NULL,0,295,725.02,2.46
HOUSEHOLD_1,2015-06-19,11520,Friday,TX_3,TX,HOUSEHOLD,NULL,NULL,NULL,NULL,0,846,2798.72,3.31
FOODS_1,2015-06-20,11521,Saturday,TX_1,TX,FOODS,NULL,NULL,NULL,NULL,0,365,975.87,2.67
HOUSEHOLD_1,2015-06-20,11521,Saturday,TX_1,TX,HOUSEHOLD,NULL,NULL,NULL,NULL,0,917,3107.34,3.39
FOODS_1,2015-06-20,11521,Saturday,TX_2,TX,FOODS,NULL,NULL,NULL,NULL,0,278,671.64,2.42
HOUSEHOLD_1,2015-06-20,11521,Saturday,TX_2,TX,HOUSEHOLD,NULL,NULL,NULL,NULL,0,934,3314.24,3.55
FOODS_1,2015-06-20,11521,Saturday,TX_3,TX,FOODS,NULL,NULL,NULL,NULL,0,302,787.56,2.61
HOUSEHOLD_1,2015-06-20,11521,Saturday,TX_3,TX,HOUSEHOLD,NULL,NULL,NULL,NULL,0,1053,3665.91,3.48
FOODS_1,2015-06-21,11521,Sunday,TX_1,TX,FOODS,"Father's day",Cultural,NULL,NULL,0,292,816.83,2.80
HOUSEHOLD_1,2015-06-21,11521,Sunday,TX_1,TX,HOUSEHOLD,"Father's day",Cultural,NULL,NULL,0,902,3195.87,3.54
FOODS_1,2015-06-21,11521,Sunday,TX_2,TX,FOODS,"Father's day",Cultural,NULL,NULL,0,241,759.31,3.15
HOUSEHOLD_1,2015-06-21,11521,Sunday,TX_2,TX,HOUSEHOLD,"Father's day",Cultural,NULL,NULL,0,790,2944.81,3.73
FOODS_1,2015-06-21,11521,Sunday,TX_3,TX,FOODS,"Father's day",Cultural,NULL,NULL,0,244,631.64,2.59
HOUSEHOLD_1,2015-06-21,11521,Sunday,TX_3,TX,HOUSEHOLD,"Father's day",Cultural,NULL,NULL,0,901,3319.63,3.68
FOODS_1,2015-06-22,11521,Monday,TX_1,TX,FOODS,NULL,NULL,NULL,NULL,0,273,748.16,2.74
HOUSEHOLD_1,2015-06-22,11521,Monday,TX_1,TX,HOUSEHOLD,NULL,NULL,NULL,NULL,0,777,2652.14,3.41
FOODS_1,2015-06-22,11521,Monday,TX_2,TX,FOODS,NULL,NULL,NULL,NULL,0,211,599.29,2.84
HOUSEHOLD_1,2015-06-22,11521,Monday,TX_2,TX,HOUSEHOLD,NULL,NULL,NULL,NULL,0,657,2390.01,3.64
FOODS_1,2015-06-22,11521,Monday,TX_3,TX,FOODS,NULL,NULL,NULL,NULL,0,177,506.02,2.86
HOUSEHOLD_1,2015-06-22,11521,Monday,TX_3,TX,HOUSEHOLD,NULL,NULL,NULL,NULL,0,767,2826.60,3.69
FOODS_1,2015-06-23,11521,Tuesday,TX_1,TX,FOODS,NULL,NULL,NULL,NULL,0,197,514.95,2.61
HOUSEHOLD_1,2015-06-23,11521,Tuesday,TX_1,TX,HOUSEHOLD,NULL,NULL,NULL,NULL,0,790,2515.78,3.18
FOODS_1,2015-06-23,11521,Tuesday,TX_2,TX,FOODS,NULL,NULL,NULL,NULL,0,213,573.40,2.69
HOUSEHOLD_1,2015-06-23,11521,Tuesday,TX_2,TX,HOUSEHOLD,NULL,NULL,NULL,NULL,0,642,2380.20,3.71
FOODS_1,2015-06-23,11521,Tuesday,TX_3,TX,FOODS,NULL,NULL,NULL,NULL,0,266,915.77,3.44
HOUSEHOLD_1,2015-06-23,11521,Tuesday,TX_3,TX,HOUSEHOLD,NULL,NULL,NULL,NULL,0,659,2269.08,3.44
FOODS_1,2015-06-24,11521,Wednesday,TX_1,TX,FOODS,NULL,NULL,NULL,NULL,0,335,842.63,2.52
HOUSEHOLD_1,2015-06-24,11521,Wednesday,TX_1,TX,HOUSEHOLD,NULL,NULL,NULL,NULL,0,704,2370.18,3.37
FOODS_1,2015-06-24,11521,Wednesday,TX_2,TX,FOODS,NULL,NULL,NULL,NULL,0,203,594.45,2.93
HOUSEHOLD_1,2015-06-24,11521,Wednesday,TX_2,TX,HOUSEHOLD,NULL,NULL,NULL,NULL,0,655,2447.78,3.74
FOODS_1,2015-06-24,11521,Wednesday,TX_3,TX,FOODS,NULL,NULL,NULL,NULL,0,197,573.14,2.91
HOUSEHOLD_1,2015-06-24,11521,Wednesday,TX_3,TX,HOUSEHOLD,NULL,NULL,NULL,NULL,0,632,2265.87,3.59
FOODS_1,2015-06-25,11521,Thursday,TX_1,TX,FOODS,NULL,NULL,NULL,NULL,0,250,683.93,2.74
HOUSEHOLD_1,2015-06-25,11521,Thursday,TX_1,TX,HOUSEHOLD,NULL,NULL,NULL,NULL,0,657,2093.48,3.19
FOODS_1,2015-06-25,11521,Thursday,TX_2,TX,FOODS,NULL,NULL,NULL,NULL,0,232,519.85,2.24
HOUSEHOLD_1,2015-06-25,11521,Thursday,TX_2,TX,HOUSEHOLD,NULL,NULL,NULL,NULL,0,643,2262.78,3.52
FOODS_1,2015-06-25,11521,Thursday,TX_3,TX,FOODS,NULL,NULL,NULL,NULL,0,237,806.69,3.40
HOUSEHOLD_1,2015-06-25,11521,Thursday,TX_3,TX,HOUSEHOLD,NULL,NULL,NULL,NULL,0,793,2569.30,3.24
FOODS_1,2015-06-26,11521,Friday,TX_1,TX,FOODS,NULL,NULL,NULL,NULL,0,325,917.18,2.82
HOUSEHOLD_1,2015-06-26,11521,Friday,TX_1,TX,HOUSEHOLD,NULL,NULL,NULL,NULL,0,691,2355.05,3.41
FOODS_1,2015-06-26,11521,Friday,TX_2,TX,FOODS,NULL,NULL,NULL,NULL,0,267,704.85,2.64
HOUSEHOLD_1,2015-06-26,11521,Friday,TX_2,TX,HOUSEHOLD,NULL,NULL,NULL,NULL,0,651,2347.72,3.61
FOODS_1,2015-06-26,11521,Friday,TX_3,TX,FOODS,NULL,NULL,NULL,NULL,0,264,799.56,3.03
HOUSEHOLD_1,2015-06-26,11521,Friday,TX_3,TX,HOUSEHOLD,NULL,NULL,NULL,NULL,0,855,2758.19,3.23
FOODS_1,2015-06-27,11522,Saturday,TX_1,TX,FOODS,NULL,NULL,NULL,NULL,0,285,828.91,2.91
HOUSEHOLD_1,2015-06-27,11522,Saturday,TX_1,TX,HOUSEHOLD,NULL,NULL,NULL,NULL,0,882,3188.76,3.62
FOODS_1,2015-06-27,11522,Saturday,TX_2,TX,FOODS,NULL,NULL,NULL,NULL,0,230,746.33,3.24
HOUSEHOLD_1,2015-06-27,11522,Saturday,TX_2,TX,HOUSEHOLD,NULL,NULL,NULL,NULL,0,914,3690.00,4.04
FOODS_1,2015-06-27,11522,Saturday,TX_3,TX,FOODS,NULL,NULL,NULL,NULL,0,285,780.64,2.74
HOUSEHOLD_1,2015-06-27,11522,Saturday,TX_3,TX,HOUSEHOLD,NULL,NULL,NULL,NULL,0,940,3288.74,3.50
FOODS_1,2015-06-28,11522,Sunday,TX_1,TX,FOODS,NULL,NULL,NULL,NULL,0,300,791.84,2.64
HOUSEHOLD_1,2015-06-28,11522,Sunday,TX_1,TX,HOUSEHOLD,NULL,NULL,NULL,NULL,0,882,3212.35,3.64
FOODS_1,2015-06-28,11522,Sunday,TX_2,TX,FOODS,NULL,NULL,NULL,NULL,0,243,698.52,2.87
HOUSEHOLD_1,2015-06-28,11522,Sunday,TX_2,TX,HOUSEHOLD,NULL,NULL,NULL,NULL,0,826,3296.44,3.99
FOODS_1,2015-06-28,11522,Sunday,TX_3,TX,FOODS,NULL,NULL,NULL,NULL,0,232,598.49,2.58
HOUSEHOLD_1,2015-06-28,11522,Sunday,TX_3,TX,HOUSEHOLD,NULL,NULL,NULL,NULL,0,1118,3950.37,3.53
FOODS_1,2015-06-29,11522,Monday,TX_1,TX,FOODS,NULL,NULL,NULL,NULL,0,311,790.81,2.54
HOUSEHOLD_1,2015-06-29,11522,Monday,TX_1,TX,HOUSEHOLD,NULL,NULL,NULL,NULL,0,695,2410.67,3.47
FOODS_1,2015-06-29,11522,Monday,TX_2,TX,FOODS,NULL,NULL,NULL,NULL,0,211,559.28,2.65
HOUSEHOLD_1,2015-06-29,11522,Monday,TX_2,TX,HOUSEHOLD,NULL,NULL,NULL,NULL,0,655,2750.69,4.20
FOODS_1,2015-06-29,11522,Monday,TX_3,TX,FOODS,NULL,NULL,NULL,NULL,0,184,555.05,3.02
HOUSEHOLD_1,2015-06-29,11522,Monday,TX_3,TX,HOUSEHOLD,NULL,NULL,NULL,NULL,0,783,2731.82,3.49
FOODS_1,2015-06-30,11522,Tuesday,TX_1,TX,FOODS,NULL,NULL,NULL,NULL,0,213,628.57,2.95
HOUSEHOLD_1,2015-06-30,11522,Tuesday,TX_1,TX,HOUSEHOLD,NULL,NULL,NULL,NULL,0,709,2268.60,3.20
FOODS_1,2015-06-30,11522,Tuesday,TX_2,TX,FOODS,NULL,NULL,NULL,NULL,0,233,655.23,2.81
HOUSEHOLD_1,2015-06-30,11522,Tuesday,TX_2,TX,HOUSEHOLD,NULL,NULL,NULL,NULL,0,487,1972.20,4.05
FOODS_1,2015-06-30,11522,Tuesday,TX_3,TX,FOODS,NULL,NULL,NULL,NULL,0,257,916.90,3.57
HOUSEHOLD_1,2015-06-30,11522,Tuesday,TX_3,TX,HOUSEHOLD,NULL,NULL,NULL,NULL,0,692,2382.97,3.44
FOODS_1,2015-07-01,11522,Wednesday,TX_1,TX,FOODS,NULL,NULL,NULL,NULL,1,335,919.61,2.75
HOUSEHOLD_1,2015-07-01,11522,Wednesday,TX_1,TX,HOUSEHOLD,NULL,NULL,NULL,NULL,1,809,2833.56,3.50
FOODS_1,2015-07-01,11522,Wednesday,TX_2,TX,FOODS,NULL,NULL,NULL,NULL,1,268,799.26,2.98
HOUSEHOLD_1,2015-07-01,11522,Wednesday,TX_2,TX,HOUSEHOLD,NULL,NULL,NULL,NULL,1,678,2692.32,3.97
FOODS_1,2015-07-01,11522,Wednesday,TX_3,TX,FOODS,NULL,NULL,NULL,NULL,1,299,938.35,3.14
HOUSEHOLD_1,2015-07-01,11522,Wednesday,TX_3,TX,HOUSEHOLD,NULL,NULL,NULL,NULL,1,893,3033.67,3.40
FOODS_1,2015-07-02,11522,Thursday,TX_1,TX,FOODS,NULL,NULL,NULL,NULL,0,297,695.19,2.34
HOUSEHOLD_1,2015-07-02,11522,Thursday,TX_1,TX,HOUSEHOLD,NULL,NULL,NULL,NULL,0,923,2989.77,3.24
FOODS_1,2015-07-02,11522,Thursday,TX_2,TX,FOODS,NULL,NULL,NULL,NULL,0,252,698.50,2.77
HOUSEHOLD_1,2015-07-02,11522,Thursday,TX_2,TX,HOUSEHOLD,NULL,NULL,NULL,NULL,0,743,2926.28,3.94
FOODS_1,2015-07-02,11522,Thursday,TX_3,TX,FOODS,NULL,NULL,NULL,NULL,0,339,1101.49,3.25
HOUSEHOLD_1,2015-07-02,11522,Thursday,TX_3,TX,HOUSEHOLD,NULL,NULL,NULL,NULL,0,958,3366.13,3.51
FOODS_1,2015-07-03,11522,Friday,TX_1,TX,FOODS,NULL,NULL,NULL,NULL,1,353,923.54,2.62
HOUSEHOLD_1,2015-07-03,11522,Friday,TX_1,TX,HOUSEHOLD,NULL,NULL,NULL,NULL,1,1079,3473.70,3.22
FOODS_1,2015-07-03,11522,Friday,TX_2,TX,FOODS,NULL,NULL,NULL,NULL,1,302,818.28,2.71
HOUSEHOLD_1,2015-07-03,11522,Friday,TX_2,TX,HOUSEHOLD,NULL,NULL,NULL,NULL,1,983,4052.71,4.12
FOODS_1,2015-07-03,11522,Friday,TX_3,TX,FOODS,NULL,NULL,NULL,NULL,1,324,838.27,2.59
HOUSEHOLD_1,2015-07-03,11522,Friday,TX_3,TX,HOUSEHOLD,NULL,NULL,NULL,NULL,1,1097,3879.01,3.54
FOODS_1,2015-07-04,11523,Saturday,TX_1,TX,FOODS,IndependenceDay,National,NULL,NULL,0,259,735.00,2.84
HOUSEHOLD_1,2015-07-04,11523,Saturday,TX_1,TX,HOUSEHOLD,IndependenceDay,National,NULL,NULL,0,879,2851.24,3.24
FOODS_1,2015-07-04,11523,Saturday,TX_2,TX,FOODS,IndependenceDay,National,NULL,NULL,0,271,705.73,2.60
HOUSEHOLD_1,2015-07-04,11523,Saturday,TX_2,TX,HOUSEHOLD,IndependenceDay,National,NULL,NULL,0,687,2639.93,3.84
FOODS_1,2015-07-04,11523,Saturday,TX_3,TX,FOODS,IndependenceDay,National,NULL,NULL,0,291,824.00,2.83
HOUSEHOLD_1,2015-07-04,11523,Saturday,TX_3,TX,HOUSEHOLD,IndependenceDay,National,NULL,NULL,0,915,3026.31,3.31
FOODS_1,2015-07-05,11523,Sunday,TX_1,TX,FOODS,NULL,NULL,NULL,NULL,1,328,838.37,2.56
HOUSEHOLD_1,2015-07-05,11523,Sunday,TX_1,TX,HOUSEHOLD,NULL,NULL,NULL,NULL,1,745,2450.97,3.29
FOODS_1,2015-07-05,11523,Sunday,TX_2,TX,FOODS,NULL,NULL,NULL,NULL,1,271,776.21,2.86
HOUSEHOLD_1,2015-07-05,11523,Sunday,TX_2,TX,HOUSEHOLD,NULL,NULL,NULL,NULL,1,732,2881.22,3.94
FOODS_1,2015-07-05,11523,Sunday,TX_3,TX,FOODS,NULL,NULL,NULL,NULL,1,225,621.22,2.76
HOUSEHOLD_1,2015-07-05,11523,Sunday,TX_3,TX,HOUSEHOLD,NULL,NULL,NULL,NULL,1,902,3228.44,3.58
FOODS_1,2015-07-06,11523,Monday,TX_1,TX,FOODS,NULL,NULL,NULL,NULL,1,291,744.46,2.56
HOUSEHOLD_1,2015-07-06,11523,Monday,TX_1,TX,HOUSEHOLD,NULL,NULL,NULL,NULL,1,809,2731.55,3.38
FOODS_1,2015-07-06,11523,Monday,TX_2,TX,FOODS,NULL,NULL,NULL,NULL,1,249,657.54,2.64
HOUSEHOLD_1,2015-07-06,11523,Monday,TX_2,TX,HOUSEHOLD,NULL,NULL,NULL,NULL,1,732,2856.50,3.90
FOODS_1,2015-07-06,11523,Monday,TX_3,TX,FOODS,NULL,NULL,NULL,NULL,1,202,613.11,3.04
